季节,jìjié:season,HSK level 2,0
记录,jìlù:record,HSK level 2,0
纪律,jìlǜ:discipline,HSK level 2,0
纪念,jìniàn:memorial,HSK level 2,0
既然,jìrán:insomuch as,HSK level 2,0
技术员,jìshùyuán:technician,HSK level 2,0
记忆,jìyì:memory,HSK level 2,0
既_也_,jì_yě_:,HSK level 2,0
既_又_,jì_yòu_:,HSK level 2,0
夹,jiā:clip,HSK level 2,0
加工,jiāgōng:,HSK level 2,0
家具,jiāju:furniture,HSK level 2,0
加强,jiāqiáng:to reinforce,HSK level 2,0
家乡,jiāxiāng:home,HSK level 2,0
加以,jiāyǐ:,HSK level 2,0
假,jiǎ:to borrow,HSK level 2,0
架,jià:to support,HSK level 2,0
价格,jiàgé:price,HSK level 2,0
假条,jiàtiáo:,HSK level 2,0
尖,jiān:point of needle,HSK level 2,0
肩,jiān:shoulder,HSK level 2,0
艰巨,jiānjù:difficult task,HSK level 2,0
坚决,jiānjué:uncompromising,HSK level 2,0
艰苦,jiānkǔ:difficult,HSK level 2,0
坚强,jiānqiáng:strong,HSK level 2,0
尖锐,jiānruì:sharp,HSK level 2,0
拣,jiǎn:choose,HSK level 2,0
捡,jiǎn:,HSK level 2,0
剪,jiǎn:scissors,HSK level 2,0
减,jiǎn:coastdown,HSK level 2,0
减轻,jiǎnqīng:abatement,HSK level 2,0
减少,jiǎnshǎo:reduction,HSK level 2,0
箭,jiàn:arrow,HSK level 2,0
建,jiàn:to build,HSK level 2,0
渐渐,jiànjiàn:gradually,HSK level 2,0
建立,jiànlì:establishment,HSK level 2,0
建议,jiànyì:proposal,HSK level 2,0
建筑,jiànzhù:building,HSK level 2,0
将,jiāng:to get,HSK level 2,0
将,jiāng:to get,HSK level 2,0
将要,jiāngyào:,HSK level 2,0
奖,jiǎng:prize,HSK level 2,0
讲话,jiǎnghuà:speech,HSK level 2,0
奖学金,jiǎngxuéjīn:scholarship,HSK level 2,0
讲座,jiǎngzuò:lecture hall,HSK level 2,0
降,jiàng:fall,HSK level 2,0
降低,jiàngdī:reduction,HSK level 2,0
酱油,jiàngyóu:soy sauce,HSK level 2,0
骄傲,jiāo'ào:pride,HSK level 2,0
交换,jiāohuàn:exchange,HSK level 2,0
交际,jiāojì:intercommunicate,HSK level 2,0
交流,jiāoliú:exchange,HSK level 2,0
郊区,jiāoqū:suburban district,HSK level 2,0
交通,jiāotōng:traffic,HSK level 2,0
角,jiǎo:angle,HSK level 2,0
较,jiào:distinct,HSK level 2,0
教材,jiàocái:teaching material,HSK level 2,0
教师,jiàoshī:teacher,HSK level 2,0
教授,jiàoshòu:professor,HSK level 2,0
教学,jiàoxué:teacher and student,HSK level 2,0
教训,jiàoxun:lesson,HSK level 2,0
教员,jiàoyuán:teacher,HSK level 2,0
叫做,jiàozuò:to be called,HSK level 2,0
接触,jiēchù:contact,HSK level 2,0
接待,jiēdài:to admit,HSK level 2,0
接到,jiēdào:to receive,HSK level 2,0
街道,jiēdào:street,HSK level 2,0
阶段,jiēduàn:stage,HSK level 2,0
阶级,jiējí:,HSK level 2,0
接见,jiējiàn:to receive,HSK level 2,0
接近,jiējìn:near,HSK level 2,0
结实,jiēshi:burliness,HSK level 2,0
接受,jiēshòu:to accept,HSK level 2,0
结构,jiégòu:structure,HSK level 2,0
结合,jiéhé:to join up,HSK level 2,0
结婚,jiéhūn:spouse,HSK level 2,0
结论,jiélùn:conclusion,HSK level 2,0
节省,jiéshěng:to save,HSK level 2,0
节约,jiéyuē:frugal,HSK level 2,0
解,jiě:transport under guard,HSK level 2,0
解答,jiědá:answer,HSK level 2,0
解放,jiěfàng:liberation,HSK level 2,0
解释,jiěshì:explanation,HSK level 2,0
届,jiè:period,HSK level 2,0
金,jīn:gold,HSK level 2,0
今后,jīnhòu:henceforth,HSK level 2,0
金属,jīnshǔ:metal,HSK level 2,0
仅,jǐn:merely,HSK level 2,0
尽管,jǐnguǎn:despite,HSK level 2,0
仅仅,jǐnjǐn:barely,HSK level 2,0
尽,jìn:to exhaust,HSK level 2,0
劲,jìn:strength,HSK level 2,0
进步,jìnbù:progress,HSK level 2,0
进化,jìnhuà:evolution,HSK level 2,0
进口,jìnkǒu:import,HSK level 2,0
近来,jìnlái:recently,HSK level 2,0
尽量,jìnliàng:as much as possible,HSK level 2,0
进入,jìnrù:entry,HSK level 2,0
进修,jìnxiū:advanced studies,HSK level 2,0
进一步,jìnyībù:to advance,HSK level 2,0
禁止,jìnzhǐ:ban,HSK level 2,0
经,jīng:classic,HSK level 2,0
京剧,jīngjù:Beijing opera,HSK level 2,0
经理,jīnglǐ:manager,HSK level 2,0
精力,jīnglì:energy,HSK level 2,0
经历,jīnglì:,HSK level 2,0
井,jǐng:well,HSK level 2,0
警察,jǐngchá:police,HSK level 2,0
静,jìng:still,HSK level 2,0
敬爱,jìng'ài:,HSK level 2,0
敬礼,jìnglǐ:salute,HSK level 2,0
竞赛,jìngsài:race,HSK level 2,0
镜子,jìngzi:mirror,HSK level 2,0
究竟,jiūjìng:after all,HSK level 2,0
纠正,jiūzhèng:reclaim,HSK level 2,0
救,jiù:to save,HSK level 2,0
就,jiù:at once,HSK level 2,0
就是,jiùshì:to be exactly,HSK level 2,0
局长,júzhǎng:director,HSK level 2,0
举行,jǔxíng:meeting,HSK level 2,0
具备,jùbèi:to have,HSK level 2,0
剧场,jùchǎng:theater,HSK level 2,0
巨大,jùdà:to be enormous,HSK level 2,0
拒绝,jùjué:opposition,HSK level 2,0
俱乐部,jùlèbù:club,HSK level 2,0
距离,jùlí:distance,HSK level 2,0
距离,jùlí:distance,HSK level 2,0
据说,jùshuō:it is said that,HSK level 2,0
具体,jùtǐ:concrete,HSK level 2,0
具有,jùyǒu:to have,HSK level 2,0
卷,juǎn:coil,HSK level 2,0
决,jué:to decide,HSK level 2,0
绝对,juéduì:absolute,HSK level 2,0
军,jūn:army,HSK level 2,0
军队,jūnduì:army troops,HSK level 2,0
军事,jūnshì:military affairs,HSK level 2,0
开放,kāifàng:liberalization,HSK level 2,0
开会,kāihuì:to attend a meeting,HSK level 2,0
开课,kāikè:to start class,HSK level 2,0
开明,kāimíng:,HSK level 2,0
开辟,kāipì:to open up,HSK level 2,0
开展,kāizhǎn:to begin to develop,HSK level 2,0
砍,kǎn:to chop,HSK level 2,0
看不起,kànbuqǐ:subordination,HSK level 2,0
看法,kànfǎ:point of view,HSK level 2,0
看来,kànlai:apparently,HSK level 2,0
看样子,kànyàngzi:,HSK level 2,0
扛,káng:to hang,HSK level 2,0
考,kǎo:examine,HSK level 2,0
烤,kǎo:bake,HSK level 2,0
考虑,kǎolǜ:consideration,HSK level 2,0
靠,kào:depend upon,HSK level 2,0
颗,kē:,HSK level 2,0
科,kē:branch,HSK level 2,0
科学家,kēxuéjiā:scientist,HSK level 2,0
科学院,kēxuéyuàn:academy of sciences,HSK level 2,0
科研,kēyán:research,HSK level 2,0
科长,kēzhǎng:branch director,HSK level 2,0
可,kě:to suit,HSK level 2,0
可爱,kě'ài:lovable,HSK level 2,0
可靠,kěkào:reliability,HSK level 2,0
可怜,kělián:pitiful,HSK level 2,0
可怕,kěpà:terrible,HSK level 2,0
可以,kěyǐ:can,HSK level 2,0
刻,kè:quarter,HSK level 2,0
课程,kèchéng:course,HSK level 2,0
克服,kèfú:to try to overcome,HSK level 2,0
刻苦,kèkǔ:hardworking,HSK level 2,0
客人,kèren:guest,HSK level 2,0
肯,kěn:willing,HSK level 2,0
肯定,kěndìng:to be sure,HSK level 2,0
空,kōng:empty,HSK level 2,0
空间,kōngjiān:space,HSK level 2,0
空中,kōngzhōng:,HSK level 2,0
孔,kǒng:,HSK level 2,0
恐怕,kǒngpà:it is unfortunate that,HSK level 2,0
空儿,kòngr:spare time,HSK level 2,0
控制,kòngzhì:to control,HSK level 2,0
口袋,kǒudài:pocket,HSK level 2,0
口号,kǒuhào:slogan,HSK level 2,0
扣,kòu:ten percent,HSK level 2,0
裤子,kùzi:trousers,HSK level 2,0
跨,kuà:to cross,HSK level 2,0
快乐,kuàilè:happiness,HSK level 2,0
筷子,kuàizi:chopsticks,HSK level 2,0
宽,kuān:lenient,HSK level 2,0
款,kuǎn:section,HSK level 2,0
矿,kuàng:mine,HSK level 2,0
捆,kǔn:a bunch of,HSK level 2,0
扩大,kuòdà:to expand,HSK level 2,0
垃圾,lājī:garbage,HSK level 2,0
来,lái:to come,HSK level 2,0
来,lái:to come,HSK level 2,0
来不及,láibují:theres not enough time to do sth,HSK level 2,0
来得及,láidejí:to be on time,HSK level 2,0
来信,láixìn:,HSK level 2,0
来自,láizì:source,HSK level 2,0
拦,lán:to block,HSK level 2,0
懒,lǎn:lazy,HSK level 2,0
烂,làn:overcooked,HSK level 2,0
狼,láng:wolf,HSK level 2,0
朗读,lǎngdú:deacon,HSK level 2,0
浪,làng:wave,HSK level 2,0
浪费,làngfèi:to waste,HSK level 2,0
捞,lāo:fish up,HSK level 2,0
老百姓,lǎobǎixìng:ordinary people,HSK level 2,0
老板,lǎobǎn:boss,HSK level 2,0
老大妈,lǎodàmā:,HSK level 2,0
老大娘,lǎodàniáng:,HSK level 2,0
老大爷,lǎodàye:,HSK level 2,0
老虎,lǎohǔ:tiger,HSK level 2,0
老人,lǎorén:elder,HSK level 2,0
老是,lǎoshi:always,HSK level 2,0
老实,lǎoshi:credulousness,HSK level 2,0
老太太,lǎotàitai:,HSK level 2,0
老头儿,lǎotóur:,HSK level 2,0
乐观,lèguān:optimism,HSK level 2,0
雷,léi:thunder,HSK level 2,0
类,lèi:kind,HSK level 2,0
梨,lí:pear,HSK level 2,0
离婚,líhūn:divorce,HSK level 2,0
厘米,límǐ:centimeter,HSK level 2,0
理发,lǐfà:airdressing,HSK level 2,0
理解,lǐjiě:comprehension,HSK level 2,0
理论,lǐlùn:theory,HSK level 2,0
礼貌,lǐmào:courtesy,HSK level 2,0
里面,lǐmiàn:inside,HSK level 2,0
礼堂,lǐtáng:assembly hall,HSK level 2,0
理想,lǐxiǎng:ideal,HSK level 2,0
理由,lǐyóu:reason,HSK level 2,0
立,lì:set up,HSK level 2,0
粒,lì:a grain,HSK level 2,0
力,lì:power,HSK level 2,0
立场,lìchǎng:position,HSK level 2,0
厉害,lìhai:fearfulness,HSK level 2,0
立即,lìjí:immediately,HSK level 2,0
力量,lìliang:power,HSK level 2,0
力所能及,lìsuǒnéngjí:,HSK level 2,0
利益,lìyì:benefit,HSK level 2,0
例子,lìzi:case,HSK level 2,0
连,lián:successively,HSK level 2,0
联欢,liánhuān:get-together,HSK level 2,0
连忙,liánmáng:promptly,HSK level 2,0
连续,liánxù:continuously,HSK level 2,0
练,liàn:refine,HSK level 2,0
恋爱,liàn'ài:love,HSK level 2,0
凉,liáng:cool,HSK level 2,0
量,liáng:volume,HSK level 2,0
良好,liánghǎo:good,HSK level 2,0
粮食,liángshi:food,HSK level 2,0
两,liǎng:two,HSK level 2,0
聊,liáo:to chat,HSK level 2,0
聊天,liáotiān:chat,HSK level 2,0
了不起,liǎobuqǐ:,HSK level 2,0
列,liè:row,HSK level 2,0
临,lín:just before,HSK level 2,0
邻居,línjū:neighbor,HSK level 2,0
临时,línshí:temporary,HSK level 2,0
铃,líng:small bell,HSK level 2,0
灵活,línghuó:flexible,HSK level 2,0
零钱,língqián:change said of money,HSK level 2,0
领,lǐng:neck,HSK level 2,0
领袖,lǐngxiù:leader,HSK level 2,0
另,lìng:other,HSK level 2,0
另外,lìngwài:additionally,HSK level 2,0
流利,liúlì:fluent,HSK level 2,0
龙,lóng:dragon,HSK level 2,0
楼梯,lóutī:stair,HSK level 2,0
漏,lòu:leak,HSK level 2,0
露,lòu:dew,HSK level 2,0
路上,lùshang:,HSK level 2,0
路线,lùxiàn:route,HSK level 2,0
录像,lùxiàng:video recording,HSK level 2,0
陆续,lùxù:in turn,HSK level 2,0
轮船,lúnchuán:ship,HSK level 2,0
论文,lùnwén:paper,HSK level 2,0
萝卜,luóbo:,HSK level 2,0
落,luò:fall,HSK level 2,0
落后,luòhòu:backwards,HSK level 2,0
旅馆,lǚguǎn:hotel,HSK level 2,0
旅客,lǚkè:traveler,HSK level 2,0
旅途,lǚtú:,HSK level 2,0
马虎,mǎhu:,HSK level 2,0
马克,mǎkè:Mark,HSK level 2,0
码头,mǎtou:dock,HSK level 2,0
骂,mà:to curse,HSK level 2,0
埋,mái:bury,HSK level 2,0
买卖,mǎimài:buying and selling,HSK level 2,0
迈,mài:to step,HSK level 2,0
馒头,mántou:steamed roll,HSK level 2,0
满足,mǎnzú:to satisfy,HSK level 2,0
猫,māo:cat,HSK level 2,0
毛,máo:hair,HSK level 2,0
毛病,máobing:bad habit,HSK level 2,0
矛盾,máodùn:contradiction,HSK level 2,0
毛巾,máojīn:towel,HSK level 2,0
冒,mào:brave,HSK level 2,0
贸易,màoyì:commercial trade,HSK level 2,0
贸易,màoyì:commercial trade,HSK level 2,0
煤,méi:coal,HSK level 2,0
没错,méicuò:not to be wrong,HSK level 2,0
煤气,méiqì:natural gas,HSK level 2,0
没什么,méishénme:,HSK level 2,0
没事儿,méishìr:,HSK level 2,0
没用,méiyòng:to be useless,HSK level 2,0
每,měi:each,HSK level 2,0
美,měi:America,HSK level 2,0
美好,měihǎo:happy,HSK level 2,0
美丽,měilì:beauty,HSK level 2,0
美术,měishù:the fine arts,HSK level 2,0
美元,Měiyuán:American dollar,HSK level 2,0
梦,mèng:to dream,HSK level 2,0
米,mǐ:meter,HSK level 2,0
密,mì:secret,HSK level 2,0
蜜蜂,mìfēng:,HSK level 2,0
秘密,mìmì:secret,HSK level 2,0
密切,mìqiè:familiar,HSK level 2,0
棉花,miánhua:cotton,HSK level 2,0
棉衣,miányī:,HSK level 2,0
面,miàn:face,HSK level 2,0
面,miàn:face,HSK level 2,0
面积,miànji:area,HSK level 2,0
面貌,miànmào:,HSK level 2,0
面前,miànqián:in front of,HSK level 2,0
描写,miáoxiě:delineate,HSK level 2,0
秒,miǎo:second,HSK level 2,0
庙,miào:temple,HSK level 2,0
灭,miè:extinguish,HSK level 2,0
民主,mínzhǔ:democracy,HSK level 2,0
名,míng:name,HSK level 2,0
明亮,míngliàng:brightness,HSK level 2,0
明确,míngquè:to clarify,HSK level 2,0
名胜,míngshèng:a place famous for its scenery or historical relic,HSK level 2,0
明显,míngxiǎn:clear,HSK level 2,0
命令,mìnglìng:order,HSK level 2,0
命运,mìngyùn:fate,HSK level 2,0
摸,mō:to touch,HSK level 2,0
磨,mó:hardship,HSK level 2,0
模仿,mófǎng:imitation,HSK level 2,0
墨水儿,mòshuǐr:ink,HSK level 2,0
某,mǒu:certain,HSK level 2,0
模样,múyàng:,HSK level 2,0
亩,mǔ:about 1,HSK level 2,0
母,mǔ:female,HSK level 2,0
木,mù:tree,HSK level 2,0
目标,mùbiāo:target,HSK level 2,0
目的,mùdi:goal,HSK level 2,0
木头,mùtou:,HSK level 2,0
哪个,nǎge:,HSK level 2,0
哪怕,nǎpà:,HSK level 2,0
哪些,nǎxiē:which,HSK level 2,0
那边,nàbiān:over there,HSK level 2,0
奶奶,nǎinai:grandmother,HSK level 2,0
耐心,nàixīn:patience,HSK level 2,0
耐用,nàiyòng:,HSK level 2,0
南部,nánbù:southern part,HSK level 2,0
难道,nándào:,HSK level 2,0
南方,nánfāng:south,HSK level 2,0
难过,nánguò:,HSK level 2,0
难看,nánkàn:malformation,HSK level 2,0
南面,nánmiàn:south side,HSK level 2,0
男人,nánrén:man,HSK level 2,0
难受,nánshòu:to be troubled,HSK level 2,0
脑袋,nǎodai:coco,HSK level 2,0
脑子,nǎozi:brain,HSK level 2,0
内部,nèibù:interior,HSK level 2,0
能干,nénggàn:capable,HSK level 2,0
能力,nénglì:capability,HSK level 2,0
能源,néngyuán:energy,HSK level 2,0
泥,ní:mud,HSK level 2,0
年代,niándài:decade,HSK level 2,0
年龄,niánlíng:age,HSK level 2,0
年青,niánqīng:youthful,HSK level 2,0
鸟,niǎo:bird,HSK level 2,0
扭,niǔ:gnarl,HSK level 2,0
浓,nóng:concentrated,HSK level 2,0
弄,nòng:lane,HSK level 2,0
暖,nuǎn:warm,HSK level 2,0
暖气,nuǎnqì:heater,HSK level 2,0
女人,nǚrén:woman,HSK level 2,0
女士,nǚshì:lady,HSK level 2,0
怕,pà:to be afraid,HSK level 2,0
排,pái:row,HSK level 2,0
排,pái:row,HSK level 2,0
牌,pái:cards,HSK level 2,0
盘,pán:disc,HSK level 2,0
盘子,pánzi:tray,HSK level 2,0
判断,pànduàn:judgement,HSK level 2,0
盼望,pànwàng:look forward to,HSK level 2,0
旁,páng:beside,HSK level 2,0
胖,pàng:fat,HSK level 2,0
炮,pào:cannon,HSK level 2,0
赔,péi:loss,HSK level 2,0
陪,péi:to accompany,HSK level 2,0
配合,pèihé:coordination,HSK level 2,0
喷,pēn:to puff,HSK level 2,0
盆,pén:basin,HSK level 2,0
碰见,pèngjiàn:to run into,HSK level 2,0
批,pī:to ascertain,HSK level 2,0
披,pī:scatter,HSK level 2,0
批判,pīpàn:,HSK level 2,0
批准,pīzhǔn:confirmation,HSK level 2,0
皮,pí:leather,HSK level 2,0
皮肤,pífū:skin,HSK level 2,0
疲劳,píláo:fatigue,HSK level 2,0
脾气,píqi:temperament,HSK level 2,0
匹,pǐ:mate,HSK level 2,0
偏,piān:one-sided,HSK level 2,0
骗,piàn:to cheat,HSK level 2,0
片面,piànmiàn:one-sided,HSK level 2,0
飘,piāo:to float,HSK level 2,0
拼命,pīnmìng:to be ready to risk ones life in fighting,HSK level 2,0
品种,pǐnzhǒng:breed,HSK level 2,0
乒乓球,Pīngpāngqiú:table tennis,HSK level 2,0
平安,píng'ān:safety,HSK level 2,0
平常,píngcháng:ordinary,HSK level 2,0
平等,píngděng:equality,HSK level 2,0
平方,píngfāng:square as in square foot,HSK level 2,0
平静,píngjìng:peaceful,HSK level 2,0
平均,píngjūn:equality,HSK level 2,0
平时,píngshí:peacetime,HSK level 2,0
瓶子,píngzi:bottle,HSK level 2,0
坡,pō:slope,HSK level 2,0
破坏,pòhuài:to wreck,HSK level 2,0
迫切,pòqiè:urgent,HSK level 2,0
扑,pū:to rush towards,HSK level 2,0
铺,pū:a bed,HSK level 2,0
朴素,pǔsù:austerity,HSK level 2,0
普通,pǔtōng:common,HSK level 2,0
期,qī:period,HSK level 2,0
期间,qījiān:time,HSK level 2,0
欺骗,qīpiàn:bamboozle,HSK level 2,0
妻子,qīzi:wife,HSK level 2,0
齐,qí:even,HSK level 2,0
其次,qícì:next,HSK level 2,0
奇怪,qíguài:strange,HSK level 2,0
其他,qítā:other,HSK level 2,0
其它,qítā:other,HSK level 2,0
其余,qíyú:rest,HSK level 2,0
其中,qízhōng:among,HSK level 2,0
旗子,qízi:flag,HSK level 2,0
启发,qǐfā:enlighten,HSK level 2,0
企图,qǐtú:attempt,HSK level 2,0
企业,qǐyè:business,HSK level 2,0
气,qì:air,HSK level 2,0
气候,qìhòu:climate,HSK level 2,0
气温,qìwēn:air temperature,HSK level 2,0
气象,qìxiàng:meteorology,HSK level 2,0
牵,qiān:to lead,HSK level 2,0
签订,qiāndìng:to sign,HSK level 2,0
千万,qiānwàn:ten million,HSK level 2,0
前进,qiánjìn:onward,HSK level 2,0
前面,qiánmian:fore,HSK level 2,0
前年,qiánnián:the year before last,HSK level 2,0
前天,qiántiān:yesterday,HSK level 2,0
前途,qiántú:prospects,HSK level 2,0
欠,qiàn:debt,HSK level 2,0
枪,qiāng:gun,HSK level 2,0
强,qiáng:strength,HSK level 2,0
强大,qiángdà:large,HSK level 2,0
强盗,qiángdào:pirate,HSK level 2,0
强调,qiángdiào:stress,HSK level 2,0
强度,qiángdù:strength,HSK level 2,0
强烈,qiángliè:intense,HSK level 2,0
敲,qiāo:extort,HSK level 2,0
悄悄,qiāoqiāo:quiet,HSK level 2,0
瞧,qiáo:look at,HSK level 2,0
桥梁,qiáoliáng:bridge,HSK level 2,0
巧,qiǎo:opportunely,HSK level 2,0
巧妙,qiǎomiào:craftiness,HSK level 2,0
切,qiē:to cut,HSK level 2,0
且,qiě:further,HSK level 2,0
亲爱,qīn'ài:dear way of starting a letter,HSK level 2,0
侵略,qīnlvè:invasion,HSK level 2,0
亲戚,qīnqi:relative,HSK level 2,0
亲切,qīnqiè:close,HSK level 2,0
亲自,qīnzì:personally,HSK level 2,0
青,qīng:blue,HSK level 2,0
清,qīng:clear,HSK level 2,0
轻松,qīngsōng:gentle,HSK level 2,0
情景,qíngjǐng:scene,HSK level 2,0
情形,qíngxing:circumstances,HSK level 2,0
情绪,qíngxù:feeling,HSK level 2,0
请客,qǐngkè:to invite guests,HSK level 2,0
请求,qǐngqiú:request,HSK level 2,0
庆祝,qìngzhù:celebrate,HSK level 2,0
穷,qióng:exhausted,HSK level 2,0
求,qiú:to seek,HSK level 2,0
球场,qiúchǎng:ball park,HSK level 2,0
区别,qūbié:difference,HSK level 2,0
渠,qú:big,HSK level 2,0
取,qǔ:take,HSK level 2,0
取消,qǔxiāo:cancel,HSK level 2,0
圈,quān:loop,HSK level 2,0
劝,quàn:to advise,HSK level 2,0
缺,quē:lack,HSK level 2,0
缺点,quēdiǎn:weak point,HSK level 2,0
缺少,quēshǎo:lack,HSK level 2,0
却,què:to retreat,HSK level 2,0
确定,quèdìng:definite,HSK level 2,0
群,qún:crowd,HSK level 2,0
群众,qúnzhòng:masses,HSK level 2,0
裙子,qúnzi:skirt,HSK level 2,0
然而,rán'ér:however,HSK level 2,0
燃烧,ránshāo:inflammation,HSK level 2,0
染,rǎn:dye,HSK level 2,0
嚷,rǎng:blurt out,HSK level 2,0
绕,rào:circle,HSK level 2,0
惹,rě:to provoke,HSK level 2,0
热爱,rè'ài:passion,HSK level 2,0
热烈,rèliè:warm,HSK level 2,0
热闹,rènao:excitement,HSK level 2,0
热心,rèxīn:enthusiasm,HSK level 2,0
人工,réngōng:workers,HSK level 2,0
人家,rénjiā:other people,HSK level 2,0
人口,rénkǒu:population,HSK level 2,0
人类,rénlèi:humanity,HSK level 2,0
人民币,rénmínbì:renminbi,HSK level 2,0
人物,rénwù:character,HSK level 2,0
人员,rényuán:staff,HSK level 2,0
人造,rénzào:man-made,HSK level 2,0
忍,rěn:to beat,HSK level 2,0
认,rèn:to recognize,HSK level 2,0
认得,rènde:,HSK level 2,0
任务,rènwu:duty,HSK level 2,0
扔,rēng:throw,HSK level 2,0
仍,réng:to remain,HSK level 2,0
仍然,réngrán:still,HSK level 2,0
日常,rìcháng:routinely,HSK level 2,0
日程,rìchéng:schedule,HSK level 2,0
日记,rìjì:diary,HSK level 2,0
日期,rìqī:date,HSK level 2,0
日用品,rìyòngpǐn:daily necessities,HSK level 2,0
日元,Rìyuán:Japanese yen,HSK level 2,0
如,rú:if,HSK level 2,0
如果,rúguǒ:if,HSK level 2,0
如何,rúhé:how,HSK level 2,0
如今,rújīn:today,HSK level 2,0
入,rù:to enter,HSK level 2,0
软,ruǎn:soft,HSK level 2,0
弱,ruò:weak,HSK level 2,0
撒,sā:let go,HSK level 2,0
洒,sǎ:to spill,HSK level 2,0
赛,sài:competition,HSK level 2,0
伞,sǎn:umbrella,HSK level 2,0
嗓子,sǎngzi:throat,HSK level 2,0
扫,sǎo:broom,HSK level 2,0
嫂子,sǎozi:,HSK level 2,0
色,sè:color,HSK level 2,0
森林,sēnlín:forest,HSK level 2,0
杀,shā:killing,HSK level 2,0
沙发,shāfā:sofa,HSK level 2,0
沙漠,shāmò:desert,HSK level 2,0
沙子,shāzi:,HSK level 2,0
傻,shǎ:fool,HSK level 2,0
晒,shài:airing,HSK level 2,0
山区,shānqū:mountain region,HSK level 2,0
闪,shǎn:flash,HSK level 2,0
善于,shànyú:,HSK level 2,0
伤,shāng:injury,HSK level 2,0
商场,shāngchǎng:shopping mall,HSK level 2,0
商量,shāngliang:to discuss,HSK level 2,0
商品,shāngpǐn:good,HSK level 2,0
伤心,shāngxīn:to be hurt,HSK level 2,0
商业,shāngyè:business,HSK level 2,0
上班,shàngbān:to go to work,HSK level 2,0
上当,shàngdàng:to take the bait,HSK level 2,0
上级,shàngjí:higher-up,HSK level 2,0
上面,shàngmian:on top of,HSK level 2,0
上衣,shàngyī:jacket,HSK level 2,0
稍,shāo:somewhat,HSK level 2,0
稍微,shāowēi:a little bit,HSK level 2,0
勺子,sháozi:scooper,HSK level 2,0
少数,shǎoshù:small number,HSK level 2,0
少年,shàonián:youth,HSK level 2,0
舌头,shétou:tongue,HSK level 2,0
射,shè:radio- chem,HSK level 2,0
设备,shèbèi:equipment,HSK level 2,0
设计,shèjì:plan,HSK level 2,0
伸,shēn:loll,HSK level 2,0
身,shēn:body,HSK level 2,0
身边,shēnbiān:side,HSK level 2,0
深厚,shēnhòu:deep,HSK level 2,0
深刻,shēnkè:profound,HSK level 2,0
深入,shēnrù:thorough,HSK level 2,0
神经,shénjīng:nerve,HSK level 2,0
什么的,shénmede:,HSK level 2,0
生,shēng:life,HSK level 2,0
生,shēng:life,HSK level 2,0
升,shēng:liter,HSK level 2,0
生动,shēngdòng:vivid,HSK level 2,0
生命,shēngmìng:life,HSK level 2,0
生气,shēngqì:angry,HSK level 2,0
生物,shēngwù:living creature,HSK level 2,0
生意,shēngyì:business,HSK level 2,0
生长,shēngzhǎng:grow,HSK level 2,0
绳子,shéngzi:rope,HSK level 2,0
省,shěng:province,HSK level 2,0
胜,shèng:able to bear,HSK level 2,0
湿,shī:moist,HSK level 2,0
诗,shī:poem,HSK level 2,0
失败,shībài:defeat,HSK level 2,0
施工,shīgōng:to start construction,HSK level 2,0
失去,shīqù:to lose,HSK level 2,0
失望,shīwàng:be disappointed,HSK level 2,0
失业,shīyè:unemployment,HSK level 2,0
狮子,shīzi:lion,HSK level 2,0
拾,shí:,HSK level 2,0
时代,shídài:age,HSK level 2,0
实际,shíjì:reality,HSK level 2,0
时刻,shíkè:moment,HSK level 2,0
食品,shípǐn:foodstuff,HSK level 2,0
石头,shítou:stone,HSK level 2,0
食物,shíwù:food,HSK level 2,0
实行,shíxíng:to implement,HSK level 2,0
实用,shíyòng:practical,HSK level 2,0
石油,shíyóu:oil,HSK level 2,0
实在,shízài:in reality,HSK level 2,0
使用,shǐyòng:use,HSK level 2,0
使用,shǐyòng:use,HSK level 2,0
始终,shǐzhōng:always,HSK level 2,0
室,shì:room,HSK level 2,0
适当,shìdàng:suitability,HSK level 2,0
适合,shìhé:agreeability,HSK level 2,0
世纪,shìjì:century,HSK level 2,0
事件,shìjiàn:event,HSK level 2,0
试卷,shìjuàn:test,HSK level 2,0
事实,shìshí:in fact,HSK level 2,0
事先,shìxiān:ahead of time,HSK level 2,0
试验,shìyàn:experiment,HSK level 2,0
适应,shìyìng:to suit,HSK level 2,0
收获,shōuhuò:acquisition,HSK level 2,0
收入,shōurù:income,HSK level 2,0
收音机,shōuyīnjī:radio,HSK level 2,0
首,shǒu:head,HSK level 2,0
手段,shǒuduàn:method,HSK level 2,0
手工,shǒugōng:,HSK level 2,0
手帕,shǒupà:handkerchief,HSK level 2,0
手套,shǒutào:glove,HSK level 2,0
首先,shǒuxiān:first of all,HSK level 2,0
手续,shǒuxù:formalities,HSK level 2,0
手指,shǒuzhǐ:finger,HSK level 2,0
受,shòu:to bear,HSK level 2,0
瘦,shòu:to lose,HSK level 2,0
书包,shūbāo:,HSK level 2,0
蔬菜,shūcài:vegetables,HSK level 2,0
书店,shūdiàn:bookstore,HSK level 2,0
书记,shūji:secretary,HSK level 2,0
书架,shūjià:bookshelf,HSK level 2,0
舒适,shūshì:cozy,HSK level 2,0
叔叔,shūshu:fathers younger brother,HSK level 2,0
熟练,shúliàn:experienced,HSK level 2,0
熟悉,shúxī:conversance,HSK level 2,0
暑假,shǔjià:summer vacation,HSK level 2,0
